movie_id,title,release_date,movie_popularity,vote_average,vote_count,budget,revenue,rating,studios,genres
417261,Forever My Girl,2018-01-26,21.763,7.6,923,3500000,16367326,PG,['LD Entertainment'],"['Romance', 'Drama', 'Music']"
489999,Searching,2018-08-24,21.759,7.6,2928,1000000,66265218,PG-13,"['Stage 6 Films', ' Other', ' Screen Gems']","['Thriller', 'Mystery', 'Drama']"
594,The Terminal,2004-06-17,21.746,7.3,6046,60000000,219417255,PG-13,"['Amblin Entertainment', ' Other', ' DreamWorks Pictures']","['Comedy', 'Drama']"
204922,Before I Go to Sleep,2014-09-03,21.728,6.5,1603,22000000,15447154,R,"['StudioCanal', ' Scott Free Productions', ' Other', ' Other', ' Millennium Films', ' Film i Väst']","['Mystery', 'Thriller']"
14813,Mickey's Christmas Carol,1983-10-19,21.725,7.7,660,3000000,21000000,G,"['Walt Disney Pictures', ' Walt Disney Productions']","['Family', 'Animation']"
188161,A Million Ways to Die in the West,2014-05-22,21.717,6.0,3289,40000000,86410000,R,"['Other', ' Bluegrass Films', ' Other', ' MRC']","['Comedy', 'Western']"
1995,Lara Croft: Tomb Raider,2001-06-11,21.709,5.9,5021,115000000,274703340,PG-13,"['Paramount', ' Other', ' Other', ' Lawrence Gordon Productions', ' Other', ' Other', ' Other']","['Adventure', 'Fantasy', 'Action', 'Thriller']"
11212,Baby's Day Out,1994-07-01,21.708,6.2,955,50000000,16671505,PG,"['20th Century Fox', ' Hughes Entertainment']","['Family', 'Comedy', 'Adventure', 'Crime']"
157386,The Spectacular Now,2013-08-02,21.703,6.6,2417,2500000,6854611,R,"['Other', ' 21 Laps Entertainment', ' Other']","['Comedy', 'Drama', 'Romance']"
27022,The Sorcerer's Apprentice,2010-07-13,21.686,6.1,4079,150000000,215283742,PG,"['Walt Disney Pictures', ' Jerry Bruckheimer Films', ' Saturn Films', ' Broken Road Productions', ' Other']","['Fantasy', 'Adventure', 'Action']"
1636,Bedazzled,2000-10-19,21.68,6.0,1370,48000000,90383208,PG-13,"['Other', ' Regency Enterprises', ' 20th Century Fox']","['Fantasy', 'Comedy', 'Romance']"
587272,Father There Is Only One,2019-08-02,21.671,7.1,239,3400000,15894372,G,"['Other', ' Other', ' Other']",['Comedy']
668,On Her Majesty's Secret Service,1969-12-12,21.665,6.6,1316,6500000,81974493,PG,"['Eon Productions', ' United Artists']","['Adventure', 'Action', 'Thriller']"
9362,Tremors,1990-01-19,21.655,6.8,2420,11000000,48572000,PG-13,"['Other', ' Universal Pictures', ' Other']","['Horror', 'Comedy', 'Action', 'Adventure', 'Fantasy']"
3049,Ace Ventura: Pet Detective,1994-02-04,21.643,6.5,4502,15000000,107217396,PG-13,"['Morgan Creek Productions', ' Warner Bros. Pictures']","['Comedy', 'Adventure']"
241239,A Most Violent Year,2014-12-30,21.612,6.6,1124,20000000,12007070,R,"['Participant', ' Imagenation Abu Dhabi FZ', ' FilmNation Entertainment', ' Other', ' Other', ' Other', ' Other']","['Crime', 'Drama', 'Thriller']"
6950,Outbreak,1995-03-10,21.606,6.5,1663,50000000,189859560,R,"['Other', ' Other', ' Other', ' Warner Bros. Pictures']","['Action', 'Drama', 'Science Fiction', 'Thriller']"
9972,Lock Up,1989-08-04,21.594,6.7,838,24000000,22099847,R,"['TriStar Pictures', ' Gordon Company', ' Other', ' Carolco Pictures']","['Action', 'Crime']"
152601,Her,2013-12-18,21.579,7.9,11565,23000000,47351251,R,"['Annapurna Pictures', ' Warner Bros. Pictures', ' Other']","['Romance', 'Science Fiction', 'Drama']"
628,Interview with the Vampire,1994-11-11,21.57,7.4,4418,60000000,223664608,R,['Other'],"['Horror', 'Drama', 'Fantasy']"
1700,Misery,1990-11-30,21.55,7.7,3426,20000000,61276872,R,"['Columbia Pictures', ' Castle Rock Entertainment', ' Other']","['Drama', 'Thriller']"
49012,Arthur,2011-04-08,21.544,5.6,583,40000000,45735397,PG-13,['Warner Bros. Pictures'],"['Comedy', 'Romance']"
318846,The Big Short,2015-12-11,21.543,7.3,7044,28000000,133346506,R,"['Plan B Entertainment', ' Paramount', ' Regency Enterprises']","['Comedy', 'Drama']"
9600,Big Momma's House,2000-05-31,21.524,5.8,1799,30000000,173959438,PG-13,"['Regency Enterprises', ' 20th Century Fox']","['Crime', 'Comedy']"
452773,"Tad, the Lost Explorer, and the Secret of King Midas",2017-03-25,21.521,6.5,275,10778400,34156960,PG,"['Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Telecinco Cinema']","['Animation', 'Adventure', 'Comedy', 'Family']"
765,Evil Dead II,1987-03-13,21.512,7.5,2145,3600000,5923044,R,"['Other', ' Other', ' Dino De Laurentiis Company']","['Horror', 'Comedy', 'Fantasy']"
861,Total Recall,1990-06-01,21.508,7.3,4379,65000000,261317921,R,"['Carolco Pictures', ' TriStar Pictures']","['Action', 'Adventure', 'Science Fiction']"
217,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,21.486,6.0,6422,185000000,786636033,PG-13,"['Paramount', ' Lucasfilm Ltd.', ' The Kennedy/Marshall Company']","['Adventure', 'Action']"
707,A View to a Kill,1985-05-24,21.483,6.1,1386,30000000,152427960,PG,"['Eon Productions', ' United Artists', ' Danjaq']","['Adventure', 'Action', 'Thriller']"
11358,Walking Tall,2004-04-02,21.472,6.3,1133,56000000,57223890,PG-13,"['Hyde Park Entertainment', ' Mandeville Films', ' Other', ' WWE Studios', ' Other', ' Metro-Goldwyn-Mayer']","['Adventure', 'Drama', 'Action', 'Thriller']"
402529,All Eyez on Me,2017-06-12,21.45,6.7,986,40000000,44922302,R,"['Morgan Creek Productions', ' Other', ' Voltage Pictures']","['Music', 'Drama']"
3597,I Know What You Did Last Summer,1997-10-17,21.425,5.9,2055,17000000,125586134,R,"['Other', ' Other', ' Columbia Pictures']","['Horror', 'Thriller', 'Mystery']"
62,2001: A Space Odyssey,1968-04-02,21.38,8.1,8902,12000000,71923560,G,"['Other', ' Metro-Goldwyn-Mayer']","['Science Fiction', 'Mystery', 'Adventure']"
33408,The Crush,1993-04-02,21.351,6.3,330,6000000,13609396,R,"['Morgan Creek Productions', ' Warner Bros. Pictures']","['Drama', 'Thriller']"
1975,The Grudge 2,2006-10-13,21.349,5.5,769,20000000,39143839,PG-13,"['Ghost House Pictures', ' Vertigo Entertainment', ' Columbia Pictures']","['Horror', 'Thriller']"
112205,The Family,2013-09-13,21.289,6.3,2414,30000000,36894225,R,"['Canal+', ' Grive Productions', ' EuropaCorp', ' Relativity Media', ' TF1', ' Other', ' TF1 Films Production']","['Crime', 'Comedy', 'Action']"
9741,Unbreakable,2000-11-22,21.276,7.1,7458,75000000,248118121,PG-13,"['Other', ' Other', ' Blinding Edge Pictures', ' Touchstone Pictures']","['Thriller', 'Drama', 'Mystery']"
334541,Manchester by the Sea,2016-11-18,21.269,7.5,4645,9000000,78988148,R,"['Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other', ' Other']",['Drama']
513045,Stuber,2019-07-11,21.267,6.7,971,16000000,22799033,R,['Other'],"['Action', 'Comedy']"
710,GoldenEye,1995-11-16,21.233,6.9,2953,58000000,352194034,PG-13,"['Eon Productions', ' United Artists']","['Adventure', 'Action', 'Thriller']"
1931,Stomp the Yard,2007-05-16,21.224,6.7,291,13000000,75511123,PG-13,"['Screen Gems', ' Other']","['Drama', 'Music']"
2164,Stargate,1994-10-27,21.199,7.0,2539,55000000,196567262,PG-13,"['Carolco Pictures', ' Centropolis Entertainment', ' Canal+']","['Action', 'Adventure', 'Science Fiction']"
12405,Slumdog Millionaire,2008-11-12,21.194,7.7,8622,15000000,378410542,R,"['Other', ' Film4 Productions']","['Drama', 'Romance']"
33542,Rumble in the Bronx,1995-01-21,21.187,6.8,698,7500000,32392047,R,['Other'],"['Crime', 'Action', 'Comedy', 'Thriller']"
11442,Halloween: Resurrection,2002-07-01,21.18,4.6,889,13000000,37664855,R,"['Dimension Films', ' Other', ' Trancas International Films']","['Horror', 'Thriller']"
9982,Chicken Little,2005-11-04,21.172,5.9,3088,150000000,314432665,G,"['Walt Disney Pictures', ' Walt Disney Animation Studios']","['Animation', 'Family', 'Comedy']"
429300,Adrift,2018-05-31,21.147,6.9,2150,35000000,4230000,PG-13,"['STX Entertainment', ' Other', ' Lakeshore Entertainment', ' Huayi Brothers Pictures']","['Thriller', 'Romance', 'Adventure']"
4234,Scream 3,2000-02-03,21.141,5.9,2229,40000000,161834276,R,"['Other', ' Dimension Films', ' Other']","['Horror', 'Mystery']"
522924,The Art of Racing in the Rain,2019-08-08,21.133,8.4,927,18000000,33766787,PG,"['Original Film', ' 20th Century Fox', ' Other', ' Fox 2000 Pictures', ' Other', ' Universal Pictures']","['Comedy', 'Drama', 'Romance']"
369885,Allied,2016-11-17,21.124,6.8,3796,85000000,119520023,R,"['Paramount', ' GK Films', ' ImageMovers', ' Huahua Media']","['Action', 'Drama', 'War', 'Romance', 'Thriller']"
1360,Frida,2002-08-29,21.121,7.5,1652,12000000,56298474,R,"['Miramax', ' Lions Gate Films', ' Other', ' Other']","['Drama', 'Romance']"
87,Indiana Jones and the Temple of Doom,1984-05-23,21.117,7.3,7060,28000000,333000000,PG,"['Paramount', ' Lucasfilm Ltd.']","['Adventure', 'Action']"
446791,All the Money in the World,2017-12-21,21.116,6.5,1806,50000000,56996304,R,"['Scott Free Productions', ' TriStar Pictures', ' Other', ' Other', ' Other']","['Thriller', 'Drama', 'Crime', 'Mystery', 'History']"
